source_file,source_url,element_type,visible_text,title,aria_label,href,normalized_destination,destination_type,inferred_source_context,inferred_destination_context,confidence,status,notes
docs/classes/13623240.html,https://www.910cpr.com/classes/13623240.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct209806,https://coastalcprtraining.enrollware.com/schedule#ct209806,enrollware_booking,"Tuesday Afternoon AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 20, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/13623240.html,https://www.910cpr.com/classes/13623240.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Tuesday Afternoon AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 20, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class...",Internal page /schedule.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Upcoming AHA BLS Renewal Course in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Upcoming AHA BLS Renewal Course in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=13623263,https://coastalcprtraining.enrollware.com/enroll?id=13623263,enrollware_booking,Upcoming AHA BLS Renewal Course in Wilmington | Continue to Registration,Enrollware booking: id=13623263,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Book This Class,,,/classes/12775553.html,/classes/12775553.html,class_lander,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Specific class page /classes/12775553.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Book This Class,,,/classes/12775558.html,/classes/12775558.html,class_lander,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Specific class page /classes/12775558.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Book This Class,,,/classes/12775543.html,/classes/12775543.html,class_lander,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Specific class page /classes/12775543.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Book This Class,,,/classes/13770449.html,/classes/13770449.html,class_lander,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Specific class page /classes/13770449.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,Book This Class,,,/classes/12775544.html,/classes/12775544.html,class_lander,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Specific class page /classes/12775544.html,HIGH,OK,
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct359474,https://coastalcprtraining.enrollware.com/schedule#ct359474,enrollware_booking,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/13623263.html,https://www.910cpr.com/classes/13623263.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Upcoming AHA BLS Renewal Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 24, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 25, 2026 12:30 PM Wilmington; Shipyard Blvd - B Book This Class July 20, 2...",Internal page /schedule.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=13652928,https://coastalcprtraining.enrollware.com/enroll?id=13652928,enrollware_booking,Upcoming AHA BLS Provider Course in Wilmington | Continue to Registration,Enrollware booking: id=13652928,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Book This Class,,,/classes/13652929.html,/classes/13652929.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652929.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Book This Class,,,/classes/13652932.html,/classes/13652932.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652932.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Book This Class,,,/classes/13652933.html,/classes/13652933.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652933.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Book This Class,,,/classes/12774585.html,/classes/12774585.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/12774585.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,Book This Class,,,/classes/12774337.html,/classes/12774337.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/12774337.html,HIGH,OK,
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,See upcoming BLS classes,,,https://coastalcprtraining.enrollware.com/schedule#ct209806,https://coastalcprtraining.enrollware.com/schedule#ct209806,enrollware_booking,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Enrollware link without recognized booking params,MEDIUM,OK,Enrollware course schedule anchor; exact listed class is not encoded in URL
docs/classes/13652928.html,https://www.910cpr.com/classes/13652928.html,a,See all 910CPR classes,,,/schedule.html,/schedule.html,internal_page,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 30, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Internal page /schedule.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,910CPR,,910CPR home,/index.html,/index.html,internal_page,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Internal page /index.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,910-395-5193,,Call 910CPR at 910-395-5193,tel:+19103955193,tel:+19103955193,phone,Upcoming AHA BLS Provider Course in Wilmington | 910CPR 910-395-5193,Phone call link,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Continue to Registration,,,https://coastalcprtraining.enrollware.com/enroll?id=13652929,https://coastalcprtraining.enrollware.com/enroll?id=13652929,enrollware_booking,Upcoming AHA BLS Provider Course in Wilmington | Continue to Registration,Enrollware booking: id=13652929,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Book This Class,,,/classes/13652928.html,/classes/13652928.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 23, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652928.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Book This Class,,,/classes/13652932.html,/classes/13652932.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 23, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652932.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Book This Class,,,/classes/13652933.html,/classes/13652933.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 23, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/13652933.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Book This Class,,,/classes/12774585.html,/classes/12774585.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 23, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/12774585.html,HIGH,OK,
docs/classes/13652929.html,https://www.910cpr.com/classes/13652929.html,a,Book This Class,,,/classes/12774337.html,/classes/12774337.html,class_lander,"Upcoming AHA BLS Provider Course in Wilmington | More upcoming dates These related future sessions link to their own class pages before registration. July 23, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 20, 2026 9:15 AM Wilmington; Shipyard Blvd - B Book This Class July 27, 20...",Specific class page /classes/12774337.html,HIGH,OK,
